date,capability_id,movement,quality,expression,daily_score,n_tests,match_date,days_post_match
2025-01-03,jump_land_dynamic,jump,land,dynamic,0.73,1,2024-12-22,12
2025-01-03,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-22,12
2025-01-03,jump_pre-load_dynamic,jump,pre-load,dynamic,0.497,1,2024-12-22,12
2025-01-03,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-22,12
2025-01-03,jump_take off_dynamic,jump,take off,dynamic,0.681,1,2024-12-22,12
2025-01-03,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-22,12
2025-01-03,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-22,12
2025-01-03,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-22,12
2025-01-03,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6645,1,2024-12-22,12
2025-01-03,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-22,12
2025-01-03,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-22,12
2025-01-03,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-22,12
2025-01-03,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-22,12
2025-01-03,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-22,12
2025-01-03,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-22,12
2025-01-04,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-22,13
2025-01-04,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-22,13
2025-01-04,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-22,13
2025-01-04,agility_deceleration_isometric,agility,deceleration,isometric,0.92,1,2024-12-22,13
2025-01-04,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-22,13
2025-01-04,jump_land_dynamic,jump,land,dynamic,0.73,1,2024-12-22,13
2025-01-04,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-22,13
2025-01-04,jump_pre-load_dynamic,jump,pre-load,dynamic,0.497,1,2024-12-22,13
2025-01-04,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-22,13
2025-01-04,jump_take off_dynamic,jump,take off,dynamic,0.681,1,2024-12-22,13
2025-01-04,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-22,13
2025-01-04,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-22,13
2025-01-04,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-22,13
2025-01-04,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.663,1,2024-12-22,13
2025-01-04,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-22,13
2025-01-04,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-22,13
2025-01-04,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-22,13
2025-01-04,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-22,13
2025-01-04,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-22,13
2025-01-04,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-22,13
2025-01-05,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-22,14
2025-01-05,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-22,14
2025-01-05,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-22,14
2025-01-05,agility_deceleration_isometric,agility,deceleration,isometric,0.92,1,2024-12-22,14
2025-01-05,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-22,14
2025-01-05,jump_land_dynamic,jump,land,dynamic,0.73,1,2024-12-22,14
2025-01-05,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-22,14
2025-01-05,jump_pre-load_dynamic,jump,pre-load,dynamic,0.497,1,2024-12-22,14
2025-01-05,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-22,14
2025-01-05,jump_take off_dynamic,jump,take off,dynamic,0.681,1,2024-12-22,14
2025-01-05,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-22,14
2025-01-05,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-22,14
2025-01-05,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-22,14
2025-01-05,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.663,1,2024-12-22,14
2025-01-05,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-22,14
2025-01-05,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-22,14
2025-01-05,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-22,14
2025-01-05,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-22,14
2025-01-05,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-22,14
2025-01-05,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-22,14
2024-12-27,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,1
2024-12-27,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,1
2024-12-27,agility_deceleration_dynamic,agility,deceleration,dynamic,0.876,1,2024-12-26,1
2024-12-27,agility_deceleration_isometric,agility,deceleration,isometric,0.9055,1,2024-12-26,1
2024-12-27,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,1
2024-12-27,jump_land_dynamic,jump,land,dynamic,0.728,1,2024-12-26,1
2024-12-27,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,1
2024-12-27,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5305,1,2024-12-26,1
2024-12-27,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,1
2024-12-27,jump_take off_dynamic,jump,take off,dynamic,0.69,1,2024-12-26,1
2024-12-27,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,1
2024-12-27,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,1
2024-12-27,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,1
2024-12-27,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6645,1,2024-12-26,1
2024-12-27,sprint_max velocity_isometric,sprint,max velocity,isometric,0.685,1,2024-12-26,1
2024-12-27,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,1
2024-12-27,upper body_pull_dynamic,upper body,pull,dynamic,0.876,1,2024-12-26,1
2024-12-27,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-26,1
2024-12-27,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-26,1
2024-12-27,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-26,1
2024-12-28,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,2
2024-12-28,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,2
2024-12-28,agility_deceleration_dynamic,agility,deceleration,dynamic,0.876,1,2024-12-26,2
2024-12-28,agility_deceleration_isometric,agility,deceleration,isometric,0.9155,1,2024-12-26,2
2024-12-28,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,2
2024-12-28,jump_land_dynamic,jump,land,dynamic,0.728,1,2024-12-26,2
2024-12-28,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,2
2024-12-28,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5305,1,2024-12-26,2
2024-12-28,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,2
2024-12-28,jump_take off_dynamic,jump,take off,dynamic,0.69,1,2024-12-26,2
2024-12-28,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,2
2024-12-28,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,2
2024-12-28,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,2
2024-12-28,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6645,1,2024-12-26,2
2024-12-28,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-26,2
2024-12-28,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,2
2024-12-28,upper body_pull_dynamic,upper body,pull,dynamic,0.876,1,2024-12-26,2
2024-12-28,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-26,2
2024-12-28,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-26,2
2024-12-28,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-26,2
2024-12-29,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,3
2024-12-29,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,3
2024-12-29,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-26,3
2024-12-29,agility_deceleration_isometric,agility,deceleration,isometric,0.9155,1,2024-12-26,3
2024-12-29,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,3
2024-12-29,jump_land_dynamic,jump,land,dynamic,0.728,1,2024-12-26,3
2024-12-29,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,3
2024-12-29,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5135,1,2024-12-26,3
2024-12-29,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,3
2024-12-29,jump_take off_dynamic,jump,take off,dynamic,0.69,1,2024-12-26,3
2024-12-29,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,3
2024-12-29,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,3
2024-12-29,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,3
2024-12-29,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6645,1,2024-12-26,3
2024-12-29,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-26,3
2024-12-29,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,3
2024-12-29,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-26,3
2024-12-29,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-26,3
2024-12-29,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-26,3
2024-12-29,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-26,3
2024-12-30,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,4
2024-12-30,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,4
2024-12-30,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-26,4
2024-12-30,agility_deceleration_isometric,agility,deceleration,isometric,0.9155,1,2024-12-26,4
2024-12-30,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,4
2024-12-30,jump_land_dynamic,jump,land,dynamic,0.728,1,2024-12-26,4
2024-12-30,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,4
2024-12-30,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5135,1,2024-12-26,4
2024-12-30,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,4
2024-12-30,jump_take off_dynamic,jump,take off,dynamic,0.6955,1,2024-12-26,4
2024-12-30,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,4
2024-12-30,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,4
2024-12-30,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,4
2024-12-30,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6645,1,2024-12-26,4
2024-12-30,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-26,4
2024-12-30,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,4
2024-12-30,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-26,4
2024-12-30,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-26,4
2024-12-30,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-26,4
2024-12-30,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-26,4
2024-12-31,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,5
2024-12-31,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,5
2024-12-31,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-26,5
2024-12-31,agility_deceleration_isometric,agility,deceleration,isometric,0.9155,1,2024-12-26,5
2024-12-31,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,5
2024-12-31,jump_land_dynamic,jump,land,dynamic,0.728,1,2024-12-26,5
2024-12-31,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,5
2024-12-31,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5135,1,2024-12-26,5
2024-12-31,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,5
2024-12-31,jump_take off_dynamic,jump,take off,dynamic,0.6955,1,2024-12-26,5
2024-12-31,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,5
2024-12-31,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,5
2024-12-31,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,5
2024-12-31,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6645,1,2024-12-26,5
2024-12-31,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-26,5
2024-12-31,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,5
2024-12-31,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-26,5
2024-12-31,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-26,5
2024-12-31,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-26,5
2024-12-31,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-26,5
2025-01-01,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,6
2025-01-01,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,6
2025-01-01,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-26,6
2025-01-01,agility_deceleration_isometric,agility,deceleration,isometric,0.9155,1,2024-12-26,6
2025-01-01,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,6
2025-01-01,jump_land_dynamic,jump,land,dynamic,0.728,1,2024-12-26,6
2025-01-01,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,6
2025-01-01,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5135,1,2024-12-26,6
2025-01-01,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,6
2025-01-01,jump_take off_dynamic,jump,take off,dynamic,0.6955,1,2024-12-26,6
2025-01-01,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,6
2025-01-01,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,6
2025-01-01,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,6
2025-01-01,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6645,1,2024-12-26,6
2025-01-01,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-26,6
2025-01-01,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,6
2025-01-01,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-26,6
2025-01-01,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-26,6
2025-01-01,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-26,6
2025-01-01,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-26,6
2025-01-02,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,7
2025-01-02,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,7
2025-01-02,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-26,7
2025-01-02,agility_deceleration_isometric,agility,deceleration,isometric,0.9155,1,2024-12-26,7
2025-01-02,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,7
2025-01-02,jump_land_dynamic,jump,land,dynamic,0.728,1,2024-12-26,7
2025-01-02,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,7
2025-01-02,jump_pre-load_dynamic,jump,pre-load,dynamic,0.477,1,2024-12-26,7
2025-01-02,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,7
2025-01-02,jump_take off_dynamic,jump,take off,dynamic,0.681,1,2024-12-26,7
2025-01-02,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,7
2025-01-02,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,7
2025-01-02,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,7
2025-01-02,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.67,1,2024-12-26,7
2025-01-02,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-26,7
2025-01-02,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,7
2025-01-02,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-26,7
2025-01-02,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-26,7
2025-01-02,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-26,7
2025-01-02,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-26,7
2025-01-03,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,8
2025-01-03,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,8
2025-01-03,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-26,8
2025-01-03,agility_deceleration_isometric,agility,deceleration,isometric,0.9155,1,2024-12-26,8
2025-01-03,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,8
2025-01-03,jump_land_dynamic,jump,land,dynamic,0.73,1,2024-12-26,8
2025-01-03,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,8
2025-01-03,jump_pre-load_dynamic,jump,pre-load,dynamic,0.497,1,2024-12-26,8
2025-01-03,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,8
2025-01-03,jump_take off_dynamic,jump,take off,dynamic,0.681,1,2024-12-26,8
2025-01-03,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,8
2025-01-03,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,8
2025-01-03,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,8
2025-01-03,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6645,1,2024-12-26,8
2025-01-03,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-26,8
2025-01-03,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,8
2025-01-03,upper body_pull_dynamic,upper body,pull,dynamic,0.856,1,2024-12-26,8
2025-01-03,upper body_pull_isometric,upper body,pull,isometric,0.46,1,2024-12-26,8
2025-01-03,upper body_push_dynamic,upper body,push,dynamic,0.498,1,2024-12-26,8
2025-01-03,upper body_push_isometric,upper body,push,isometric,0.876,1,2024-12-26,8
2025-01-04,agility_acceleration_dynamic,agility,acceleration,dynamic,0.498,1,2024-12-26,9
2025-01-04,agility_acceleration_isometric,agility,acceleration,isometric,0.79,1,2024-12-26,9
2025-01-04,agility_deceleration_dynamic,agility,deceleration,dynamic,0.856,1,2024-12-26,9
2025-01-04,agility_deceleration_isometric,agility,deceleration,isometric,0.92,1,2024-12-26,9
2025-01-04,agility_rotate_isometric,agility,rotate,isometric,0.6705,1,2024-12-26,9
2025-01-04,jump_land_dynamic,jump,land,dynamic,0.73,1,2024-12-26,9
2025-01-04,jump_land_isometric,jump,land,isometric,0.42,1,2024-12-26,9
2025-01-04,jump_pre-load_dynamic,jump,pre-load,dynamic,0.497,1,2024-12-26,9
2025-01-04,jump_pre-load_isometric,jump,pre-load,isometric,0.79,1,2024-12-26,9
2025-01-04,jump_take off_dynamic,jump,take off,dynamic,0.681,1,2024-12-26,9
2025-01-04,jump_take off_isometric,jump,take off,isometric,0.42,1,2024-12-26,9
2025-01-04,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.498,1,2024-12-26,9
2025-01-04,sprint_acceleration_isometric,sprint,acceleration,isometric,0.79,1,2024-12-26,9
2025-01-04,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.663,1,2024-12-26,9
2025-01-04,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-12-26,9
2025-01-04,upper body_grapple_isometric,upper body,grapple,isometric,0.6705,1,2024-12-26,9
